2574.07,2163.64,2344.48,2416.58,2405.62,2639.59,2343.32,2479.56,2259.88,2482.88,2444.91,2351.35,2431.27,2323.84,2555.85,2538.36,2405.58,2249.17,2693.65,2397.41,2359.56,2435.92,2417.15,2769.83,2389.11,2281.34,2417.23,2536.96,2645.23,2627.99,2488.52,2624.77,2458.03,2511.64,2197.12,2532.31,2391.91,2617.94,2512.92,2444.5,2320.43,2281.32,2486.93,2674.67,2395.64,2498.07,2377.7,2417.6,2522.55,2444.78,2587.67,2409.84,2387.37,2283.92,1965.4,2417.45,2537.76,2478.31,2465.57,2405.21,2368.32,1914.4,2418.87,2475.68,2349.88,2377.05,2405.25,2289.21,2834.24,2023.81,2478.01,2517.55,2609.7,2507.48,2293.88,2284.24,2651.63,2789.39,2455.28,2431.02,2575.92,2547.09,2286.1,2204.67,2332.02,2671.37,2463.41,2524.24,2472.1,2605.75,2410.4,2252.54,2275.67,2328.06,2587.5,2146.44,2635.59,2326.55,2216.46,2227.47,
2967.2,2371.47,2644.31,2613.94,2664.61,2573.33,2394.02,2782.81,2525.06,2726.88,2632.46,2697.51,2515.34,2437.65,2816.4,2870.38,2517.83,2311.7,2867.9,2746.65,2464.23,2452.32,2615.29,2726.66,2565.95,2530.22,2480.96,2801,2725.14,2672.75,2843.17,2983.81,2646.59,2719.96,2426.97,2621.59,2535.45,2826.9,2611.54,2782.87,2360.92,2468.93,2635.67,2675.86,2702.65,2350.42,2519.18,2471.91,2640.32,2673.34,2685.88,2365.41,2553.72,2587.27,2214.39,2591.43,2796.9,2594.78,2684.13,2733.95,2528.44,2271.89,2508.68,2578.93,2374.14,2538.01,2537.11,2544.65,2717.56,2370.25,2589.62,2829.56,2640.6,2666.62,2594.2,2521.83,2725.4,2799.55,2612.63,2686.09,2697.1,2624.82,2210.22,2263.09,2653.89,2734.68,2451.25,2687.19,2714.48,2595.39,2702.8,2378.92,2434.01,2298.81,2595.03,2220.52,2541.67,2511.82,2529.79,2557.23,
2519.95,2216.21,2301.74,2564.48,2577.95,2380.04,2321.12,2428.33,2279.05,2450,2484.8,2393.9,2627.95,2443.93,2569.02,2568.7,2439.92,2328.23,2668.51,2522.12,2368.77,2467.82,2353.63,2620.97,2475.52,2479.46,2306.95,2474.05,2652.54,2497.78,2419.83,2947.18,2415.65,2429.51,2377.25,2508.45,2532.79,2577.81,2428.05,2483.47,2230.65,2619.71,2456.55,2541.02,2553.79,2423.14,2502.22,2526.24,2443.46,2764.11,2666.72,2356.35,2387.33,2463.6,2111.88,2391.79,2448.29,2550.22,2570,2465.1,2424.96,2174.51,2362.14,2280.81,2333.51,2398.67,2444.47,2482.57,2678.72,2091.21,2492.52,2678.19,2541.14,2478.66,2400.21,2353.04,2584,2411.65,2533.27,2497.24,2561.25,2598.12,2156.15,2280.48,2422.69,2515.04,2309.17,2492.19,2505.51,2483.68,2512.63,2365.07,2378.6,2221.54,2475.94,2202.95,2367.4,2349.86,2263.2,2389.95,
2825.91,2427.32,2538.59,2653.16,2915.28,2874.97,2496.09,2811.9,2606.64,2672.43,2704.02,2558.34,2643.69,2428.88,2755.5,2825.38,2566.55,2338.61,2852.13,2640.74,2466.1,2615.49,2614.41,2846.68,2592.52,2652.9,2750.78,2678.92,2769.57,2854.77,2928.18,3045.4,2632.28,2582.45,2474.62,2818.37,2372.75,2727.06,2673.68,2813.18,2486.09,2666.58,2674.88,2727.41,2698.78,2638.42,2536.13,2546.52,2515.81,2926.37,2652.9,2573.67,2674.85,2662.03,2216.61,2740.63,2752.34,2639.93,2698.54,2566.76,2597.77,2306.45,2686.66,2732.07,2591.84,2589.3,2653.55,2759.27,2744.77,2265.65,2538.14,2850.79,2697.46,2737.67,2380.05,2472.45,2764.66,2839.03,2654.93,2677.17,2808.22,2790.51,2367.16,2414.88,2517.23,2808.38,2465.28,2589.34,2544.1,2731.58,2766.71,2705.16,2573.66,2376.05,2727.17,2377.44,2695.71,2413.58,2605.3,2669.07,
2554.51,1980.27,2418.77,2293.74,2532.46,2367.04,2127.63,2497.91,2374.27,2448.58,2321.24,2297.36,2321.38,1986.8,2441.28,2620.99,2309.47,2168.76,2525.06,2514.34,2215.92,2326.88,2350.01,2577.76,2330.02,2400.01,2381.11,2307.77,2464.53,2591.03,2459.84,2698.08,2412.24,2405.41,2197.45,2312.59,2096.1,2391.96,2334.42,2341.23,2159.27,2359.68,2300.96,2492.62,2294.11,2365.65,2259.08,2371.74,2244.31,2483.7,2160.81,2231.78,2279.56,2435.86,2021.7,2331.06,2508.44,2240.71,2495.03,2392.7,2153.28,1977.46,2324.68,2384.27,2242.88,2308.79,2307.16,2379.25,2414.83,2145.92,2340.47,2347.04,2414.96,2320.44,2193.25,2365.08,2519.38,2557.6,2429.53,2491.95,2412.87,2341.96,1960.14,2103.59,2246.95,2340.28,2136.64,2334.72,2345.32,2254.88,2549.25,2246.47,2261.38,2273.64,2444.04,2080.62,2469.95,2369.25,2319.02,2424.98,
2697.22,2029.52,2388.69,2456.7,2668.13,2504.41,2238.57,2558.91,2498.65,2581.73,2455.26,2522.29,2484.97,2113.57,2661.51,2741.94,2328.45,2155.45,2724.5,2468.66,2194.97,2408.32,2321.87,2719.6,2385.63,2294.71,2550.16,2585.95,2561.24,2591.57,2534.91,2679.48,2443.41,2554.94,2064.16,2576.18,2234.85,2575.81,2343.89,2443.36,2400.69,2420.12,2484.96,2473.96,2624,2374.85,2292.29,2428.28,2391.33,2557.77,2440.54,2253.61,2517.88,2365.24,2088.47,2346.51,2560.96,2403.51,2397.63,2479.39,2420.42,2121.15,2513.01,2449.35,2317.5,2341.31,2564.67,2500.84,2623.71,2238.03,2428.08,2535.16,2429.29,2461.19,2203.48,2296.63,2518.82,2623.99,2481.15,2479.48,2586.84,2579.29,2112.89,2336.71,2372.46,2667.21,2247.52,2491.61,2505.05,2289.93,2260.42,2352.54,2370.35,2189.36,2554.65,2266.92,2562.04,2312.33,2360.57,2326.78,
2401.32,1957.54,2293.28,2315.08,2485.53,2347.67,2113.62,2290.74,2253.64,2234.18,2251.34,2212.2,2447.49,2145.74,2390.6,2329.8,2238.73,2022.45,2361.99,2264.96,2095.23,2269.59,2178.99,2448.78,2180.82,2303.89,2274.26,2279.56,2383.84,2412.99,2324.36,2445.85,2233.18,2434.03,2011.92,2359.16,2104.25,2276.87,2250.11,2305.21,2143.61,2405.06,2209.32,2318.93,2296.46,2191.73,2186.4,2244.92,2150.82,2542.21,2226.06,2188.7,2133.28,2195.34,1977.7,2233.7,2368.74,2281.02,2258.82,2274.46,2269.21,1873.57,2227.68,2294.62,2298.1,2212.55,2313.44,2320.63,2307.74,1952.11,2240.75,2406,2357.31,2202.42,2130.28,2114.85,2397.54,2285.67,2210.76,2287.06,2280.57,2290.81,2041.75,2337.8,2222.09,2310.39,2144.39,2273.28,2203.98,2162.41,2319.92,2327.89,2214.55,2032.72,2469.22,2066.27,2408.19,2214.79,2183.06,2256.24,
2470.32,2223.12,2196.55,2389.42,2478.23,2392.16,2167.51,2675.55,2349.04,2428.86,2455.43,2442.88,2287.73,2304.75,2559.35,2444.6,1998.65,1946.2,2568.78,2570.98,2378.39,2332.91,2274.27,2513.5,2354.71,2551.51,2261.86,2250.34,2596.6,2381.72,2470.97,2501.4,2305.24,2472.54,2160.13,2528.81,2064.94,2423.63,2328.17,2430.48,2154.79,2461.45,2379.97,2504.93,2332.8,2294.75,2314.23,2387.78,2361.54,2490.16,2539.57,2330.98,2283,2386.15,1879.24,2355.02,2547.73,2323.95,2520.02,2451.22,2417.71,1860.46,2381.31,2460.52,2290,2420.83,2558.78,2334.1,2530.93,2035.52,2380.66,2514.6,2369.7,2441.22,2275.12,2312.54,2483.49,2491.94,2403.9,2486.92,2491.76,2412.45,2057.17,2255.42,2349.54,2508.37,2325.48,2305.62,2375.38,2384.45,2375.26,2310.43,2142.01,2010.77,2452.22,2298.83,2542.49,2383.47,2237.6,2203.6,
2462.4,2122.33,2184.2,2458.37,2650.98,2492.7,2397.2,2500.67,2496.63,2427.85,2478.73,2484.36,2523.63,2284.6,2666.68,2473.23,2319.27,2328.3,2704.97,2513.19,2360.92,2422.92,2376.09,2569.77,2302.75,2473.78,2406.22,2537.92,2417.7,2438.12,2531.52,2744.83,2484.24,2489.71,2201.69,2475.65,2251.51,2523.04,2374.12,2339.11,2276.36,2607.88,2346.14,2754.91,2477.81,2287.04,2407.5,2432.41,2386.58,2539.09,2464.32,2492.38,2273.38,2477.18,2105,2547.02,2556.48,2534.67,2632.61,2442.18,2328.16,2031.37,2349.16,2488.32,2334.96,2480.69,2527.96,2393.96,2594.56,2245.51,2620.96,2500.7,2557.52,2447.52,2217.06,2337.69,2621.37,2723.65,2480.33,2420.29,2421.41,2655.28,2181.52,2383.98,2366.05,2698.44,2378.63,2339.76,2453.56,2527.81,2469.95,2335.17,2284.1,2305.47,2599.45,2259.98,2457.11,2398.55,2307,2530.58,
2634.27,2115.52,2299.61,2325.59,2609.63,2422.94,2290.11,2551.66,2071.83,2419.86,2312.14,2535.56,2351.29,2037.57,2559.47,2638.1,2237.29,2133.08,2620.04,2432,2246.55,2481.46,2341.54,2539.61,2376.02,2330.58,2491.33,2339.19,2457.96,2365.97,2548.16,2598.47,2388.17,2410.36,2072.49,2496.56,2306.45,2546.25,2286.04,2406.7,2045.64,2370.38,2323.95,2393.03,2413.9,2346.73,2244.11,2159.81,2391.98,2533.47,2404.39,2299.52,2401.05,2368.96,2005.23,2493.57,2588.18,2405.49,2557.49,2500.91,2230.79,2085.36,2401.3,2393.01,2136.54,2574.51,2352.89,2208.02,2615.63,2087.56,2426.74,2707.25,2392.83,2462.48,2412.83,2521.26,2547.45,2443.41,2472.7,2495.11,2402.87,2431.38,2262.08,2105.8,2345.67,2609.94,2180.31,2460.07,2414.85,2480.04,2513.46,2083.35,2234.73,2387.65,2408.49,2048.59,2302.69,2324.3,2432.51,2230.52,
2909.31,2320.12,2600.04,2745.01,2803.67,2715.95,2629.46,2917.03,2620.04,2710.88,2696.13,2720.58,2880.43,2457.9,2867.77,2942.13,2594.35,2298.86,3000.45,2730.68,2727.74,2472.25,2762.18,2894.61,2571.91,2638.44,2836.54,2793.71,2855.41,2960.3,2792.7,3048.53,2810.55,2775.05,2612.97,2573.5,2571.51,2786.47,2688.93,2703.11,2488.62,2622.64,2688.08,2826,2727.65,2668.96,2607.8,2559.13,2568.54,3010.62,2759.99,2461.34,2682.94,2632.78,2247.93,2697.9,2864.52,2796.21,2782.54,2742.24,2658.45,2386.54,2693.55,2712.88,2610.89,2668.08,2754.97,2674.79,2944.06,2377.68,2611.46,2744.44,2812.95,2744.75,2423.66,2651.35,2946.19,2924.3,2629.85,2840.19,2749.24,2802.66,2402.23,2392.48,2586.74,2984.43,2379.33,2625.3,2739.55,2580.56,2817.69,2522.49,2534.73,2558.09,2871,2420.02,2737.76,2745.13,2657.38,2649.09,
2308.49,1701.06,2003.73,2113.58,2229.02,2167.67,2004.02,2318.17,2061.86,2104.82,2109.62,2116.33,2111.51,1992.79,2230.74,2234.43,2100.68,1829.23,2325.63,2104.44,1954.93,2024.96,2132.79,2300.27,2073.07,2047.84,2199.34,2233.24,2069.11,2229.16,2112.43,2342.97,2076.88,2110.32,1947.05,2162.27,1954.25,2143.9,2170.62,1902.48,1919.11,2176.79,1992.76,2099.75,2123.66,2097.35,1859.21,1995.3,1971.89,2197.78,1994.24,1976.17,2024.3,2147.57,1789.39,1895.47,2064.21,2195.8,2106.1,2010.19,2100.67,1769.29,2036.11,2062.98,1937.16,2023.8,2130.84,2195.07,2174.84,1863.27,2038.4,2063.44,2135.95,2219.47,1957.53,2134.12,2184.31,2329.31,2075.1,2122.26,2103.57,2294.47,1821.13,1994.53,1998.11,2212.21,1998.28,2018.33,2064.29,2051.94,2112,2073.26,2171.23,1842.28,2083.81,1853.21,2123.94,2030.73,1899.2,2046.26,
2528.17,2136.58,2349.27,2486.11,2544.84,2598.09,2337.11,2578.4,2301.73,2662.4,2445.53,2431.8,2503.56,2120.92,2496.16,2692.02,2275.21,2390.63,2609.4,2629.03,2343.41,2384.98,2478.88,2749.05,2360.61,2360.68,2470.17,2635.6,2641.99,2697.66,2485.63,2770.88,2505.38,2581.39,2266.04,2461.27,2318.63,2528.33,2645.47,2570.15,2176.75,2375.57,2395.82,2680,2558.83,2515.26,2488.23,2323.05,2520.43,2518.16,2394.72,2311.53,2419.93,2536.59,2164.44,2630.12,2536.95,2286.84,2463.83,2468.1,2336.24,1976.27,2434.04,2560.09,2257.63,2396.42,2347.5,2276.2,2735.11,2145.87,2517.72,2648.38,2527.8,2578.01,2214.33,2338.16,2578.61,2669.4,2586.92,2485.94,2530.25,2419.24,2240.16,2236.53,2416.19,2638.74,2349.3,2513.74,2477.5,2500.62,2567.36,2246.23,2370.43,2478.68,2655.1,2182.01,2563.48,2458.06,2330.39,2546.97,
2640.23,2094.35,2341.42,2404.68,2573.51,2556.79,2196.79,2473.78,2380.97,2420.84,2372.83,2396.39,2458.51,2141.59,2400.02,2541.04,2485.94,2215.25,2654.38,2595.17,2104.54,2177.89,2303.48,2592.55,2221.28,2311.09,2446.65,2538.37,2395.02,2557.49,2520.7,2791.11,2518.35,2411.39,2214.7,2487.97,2292.2,2392.12,2420.84,2388.61,2161.76,2477.79,2451.71,2402.93,2396.11,2407.85,2412.2,2304.16,2363.74,2583.23,2312.76,2221.6,2382.12,2392.75,2183.82,2390.18,2480.58,2206.84,2403.91,2376.29,2272.53,2007.09,2343.83,2339.81,2174.53,2442.78,2579.52,2260.05,2636.06,2169.74,2299.96,2467.15,2420.83,2253.98,1962.97,2159.68,2554.6,2491.19,2419.12,2357.68,2472.02,2457.19,2173.2,2127.41,2342.11,2525.63,2398.88,2346.72,2354.72,2381.05,2379.39,2288.44,2308.36,2203.31,2387.34,2174.9,2293.77,2292.04,2385.09,2465.19,
2588.56,2106.82,2500.48,2405.82,2686,2575.96,2329.5,2674.64,2338.13,2391.43,2450.16,2364.61,2510.67,2058.21,2585.06,2529.87,2360.15,2131.31,2622.05,2443.26,2314.92,2456.76,2526.08,2560.93,2571.35,2385.05,2380.47,2676,2543.01,2538.51,2599.52,2804.35,2471.87,2516.66,2118,2492.59,2376.18,2632.01,2463.3,2523.57,2180.64,2540.21,2430.38,2390.65,2439.29,2400.41,2465.04,2224.45,2482.01,2784.62,2427.37,2265.51,2516.98,2520.55,2159.22,2520.28,2625.17,2540.76,2479.3,2473.56,2411.65,2088.75,2360.84,2383.42,2290.4,2471.78,2484,2401.7,2553.9,2209.9,2405.43,2650.43,2344.43,2465.35,2187.49,2274.66,2522.78,2490.37,2507.07,2539.39,2509.19,2586.02,2091.96,2302.59,2328.04,2592.03,2185.37,2547.28,2352.88,2352.66,2540.1,2399.94,2301.21,2196.82,2614.08,2250.1,2491.09,2309.42,2496.66,2433.21,
2537.97,2078.33,2210.46,2272.05,2463.54,2402.13,2243.47,2346.05,2354.09,2465.31,2304.82,2255.86,2312.78,2199.45,2377.54,2548.99,2197.33,2071.33,2505.61,2446.92,2196.14,2289.7,2280.32,2568.86,2233.4,2138.4,2391.92,2351.03,2317.57,2456.67,2466.82,2874.41,2417.94,2273.57,2077.77,2447.14,2156.47,2392.86,2291,2267.6,2178.5,2347.99,2393.81,2423.07,2433.66,2372.51,2207.19,2447.99,2232.9,2447.23,2291.82,2414.95,2310.69,2256.18,1970.94,2248.36,2299.59,2313.33,2458.52,2327.68,2330.41,1895.87,2332.58,2287.95,2159.44,2230.55,2405.3,2419.13,2508.41,1978.79,2194.3,2599.75,2394.56,2440.15,2083.26,2240.43,2543.5,2544.93,2269.31,2300,2424.86,2508.04,2112.87,2122.78,2279.9,2407.37,2212.75,2233.3,2369.67,2239.49,2371.91,2290.23,2320.98,2060.25,2344.32,2158.2,2264.11,2073.65,2361.34,2213.38,
2587.06,2220.55,2408.19,2451.98,2500.27,2506.57,2381.32,2608.72,2347.19,2545.78,2349.49,2581.04,2634.56,2220.72,2630.56,2562.67,2301.06,2050.33,2724.32,2514.08,2359.82,2344.42,2334.07,2668,2455.82,2464.03,2337.82,2492.25,2583.3,2452.8,2530.51,2826.93,2390.43,2634.59,2323.76,2613.59,2361.88,2426.71,2348.17,2386.65,2236.97,2548.87,2469.41,2412.85,2314.76,2344.31,2413.76,2373.49,2359.49,2589.23,2536.33,2413.9,2325.27,2739.79,2087.46,2581.26,2631.37,2439.74,2496.58,2537.32,2265.39,2012.44,2338.43,2669.11,2268.34,2496.24,2570.59,2296.22,2766.15,2032.82,2378.99,2478.46,2502.53,2386.86,2279.64,2285.33,2654.41,2592.35,2504.45,2645.82,2479.9,2469.33,2283.48,2283.33,2417.52,2555.01,2258.71,2489.75,2426.35,2504.87,2541.26,2263.04,2365.46,2268.56,2521.62,2321.43,2507.16,2498.1,2446.92,2564.65,
2769.03,2102.61,2376.39,2520.83,2623.85,2368.96,2201.45,2703.98,2425.83,2522.79,2464.99,2574.57,2581.08,2364.64,2624.81,2691.07,2333.83,2276.3,2705.59,2704.95,2406.84,2267.71,2377.11,2538.68,2460.47,2465.14,2574.7,2445.1,2724.39,2607.55,2462.73,2810.97,2653.11,2558.53,2370.28,2637.32,2307.61,2540.19,2450.68,2535.81,2243.32,2526.42,2522.38,2495.54,2551.07,2242.97,2480.92,2381.74,2379.1,2624.4,2463.91,2289.62,2406.94,2545.13,2166.85,2226.99,2493.95,2417,2446.99,2604.85,2548.74,2145.5,2523.61,2469.58,2215.07,2585.01,2550.7,2507.61,2710.28,2246.01,2466.61,2524.13,2429.51,2474.24,2304.25,2434.85,2704.16,2599.88,2322.26,2634.31,2504.08,2545.16,2032.99,2274.18,2469.86,2591.36,2378.1,2309.36,2596.19,2456.64,2494.65,2276.91,2514.08,2186.79,2504.07,2216.27,2493.75,2433.42,2249.72,2313.51,
