0.516504,0.216522,0.410858,0.891764,0.491502,0.355726,0.680595,0.315091,0.430517,0.340998,0.431948,0.759126,0.687765,0.438322,0.643152,0.472191,0.681017,0.225273,0.889001,0.310555,0.619287,0.452493,0.846804,0.741321,0.543623,0.854712,0.966769,0.508088,0.793839,0.004263,0.904074,0.370855,0.758030,0.459059,0.154235,0.932197,0.609073,0.443968,0.240828,0.566050,0.527671,0.995248,0.374468,0.067779,0.897928,0.457955,0.304656,0.947818,0.455858,0.417892,0.166796,0.954477,0.791146,0.918901,0.344655,0.276384,0.329546,0.945281,0.606556,0.247750,0.008098,0.552965,0.486195,0.067118,0.218192,0.163097,0.580420,0.073191,0.539791,0.230436,0.099371,0.935607,0.862862,0.935676,0.618199,0.476204,0.423706,0.928078,0.126762,0.007079,0.649361,0.150368,0.139203,0.007121,0.219967,0.026877,0.666909,0.782707,0.547451,0.094260,0.782879,0.294896,0.149087,0.770256,0.162550,0.481339,0.046429,0.415132,0.576972,0.984541
0.926817,0.364425,0.926453,0.515141,0.722337,0.640640,0.622795,0.431158,0.240328,0.676764,0.607976,0.025245,0.708189,0.911226,0.651547,0.714218,0.170175,0.857772,0.216652,0.208694,0.605970,0.562202,0.272617,0.736707,0.656635,0.906190,0.305555,0.470874,0.267945,0.648181,0.138525,0.644547,0.211406,0.435088,0.061895,0.963717,0.059485,0.650248,0.271864,0.731558,0.090549,0.831109,0.150196,0.144669,0.541309,0.946499,0.269898,0.949052,0.156356,0.681457,0.404737,0.591955,0.331712,0.635292,0.278246,0.775773,0.591484,0.746344,0.418373,0.690248,0.512008,0.689892,0.427646,0.908829,0.571758,0.935386,0.899954,0.195706,0.070862,0.976563,0.925198,0.385834,0.999318,0.663441,0.905329,0.118520,0.041412,0.233150,0.401392,0.043079,0.799016,0.277258,0.636812,0.009084,0.552832,0.725190,0.609171,0.269433,0.436877,0.795245,0.710629,0.514382,0.340654,0.156224,0.514380,0.571543,0.571402,0.743724,0.998028,0.137352
0.108328,0.041461,0.012009,0.176353,0.354109,0.369267,0.687238,0.839213,0.286098,0.665592,0.868976,0.490711,0.846539,0.661647,0.016202,0.172021,0.549594,0.494962,0.555500,0.619059,0.920793,0.102708,0.507797,0.946628,0.494289,0.028729,0.079308,0.477792,0.406395,0.247525,0.935818,0.487047,0.420515,0.965526,0.660249,0.341263,0.698302,0.062741,0.909531,0.418658,0.672469,0.382974,0.782504,0.248086,0.803530,0.607691,0.404988,0.669673,0.400576,0.334152,0.835595,0.956355,0.786827,0.065775,0.099374,0.158007,0.912854,0.311514,0.975598,0.957032,0.728087,0.721066,0.206227,0.367441,0.537108,0.747196,0.352062,0.209558,0.836789,0.802878,0.488603,0.582442,0.435951,0.274939,0.967933,0.420226,0.985897,0.067186,0.964252,0.115790,0.563700,0.474159,0.816472,0.038319,0.523270,0.642648,0.313176,0.284109,0.132803,0.044168,0.883181,0.652242,0.327153,0.306299,0.418937,0.759417,0.144471,0.433806,0.443586,0.166905
0.242528,0.657106,0.824905,0.171466,0.595307,0.900665,0.075030,0.266404,0.090302,0.287948,0.531281,0.818890,0.355726,0.658902,0.829044,0.842594,0.685602,0.363722,0.074566,0.410935,0.989734,0.018790,0.930883,0.211801,0.012599,0.164676,0.547122,0.958827,0.115112,0.230815,0.313956,0.140744,0.435002,0.583917,0.778685,0.515258,0.277134,0.678092,0.518819,0.156939,0.318636,0.578689,0.860932,0.557274,0.928843,0.618206,0.672640,0.798356,0.809037,0.581926,0.815644,0.408648,0.278083,0.800632,0.588984,0.807439,0.844868,0.144335,0.506031,0.191668,0.913514,0.587101,0.909101,0.438758,0.609458,0.255823,0.659683,0.759824,0.171307,0.353813,0.131138,0.597577,0.991437,0.278009,0.722841,0.899935,0.365558,0.514187,0.613119,0.955210,0.751543,0.798304,0.216301,0.529037,0.798809,0.514551,0.710451,0.356772,0.691333,0.782823,0.675538,0.702639,0.845562,0.903408,0.442162,0.510297,0.056326,0.690199,0.037465,0.355195
0.548775,0.391028,0.577799,0.985573,0.031628,0.271820,0.587639,0.457109,0.433773,0.431761,0.536456,0.631004,0.615874,0.016855,0.929219,0.739460,0.284941,0.737888,0.364027,0.243809,0.478165,0.825711,0.357271,0.435813,0.216300,0.231385,0.279665,0.905295,0.091934,0.721735,0.016701,0.888728,0.680649,0.030985,0.458077,0.276764,0.729045,0.761596,0.615671,0.653066,0.127248,0.532118,0.221754,0.417667,0.038967,0.873967,0.142704,0.470442,0.415058,0.407732,0.849267,0.431152,0.134883,0.774189,0.815865,0.976804,0.641186,0.111843,0.764634,0.262786,0.080865,0.002838,0.519503,0.776572,0.646089,0.065778,0.488978,0.604455,0.643893,0.116131,0.442913,0.513115,0.163576,0.171538,0.337445,0.792602,0.333222,0.438549,0.231927,0.464302,0.043847,0.381984,0.939091,0.745657,0.943328,0.278144,0.321935,0.715820,0.050803,0.908728,0.082396,0.940414,0.577689,0.332725,0.320092,0.305563,0.925166,0.263548,0.648252,0.912467
0.692960,0.724014,0.330712,0.237917,0.677137,0.874457,0.014739,0.522365,0.811283,0.510314,0.661548,0.419418,0.262337,0.758367,0.635886,0.855315,0.696809,0.829396,0.072603,0.231874,0.531722,0.135936,0.065685,0.702841,0.040312,0.291890,0.445636,0.589917,0.595514,0.377334,0.951354,0.117534,0.522790,0.374098,0.223827,0.630347,0.074136,0.396712,0.878448,0.950769,0.078960,0.301751,0.584926,0.863120,0.381200,0.150025,0.015808,0.853711,0.371936,0.780045,0.175122,0.045255,0.340239,0.608661,0.786330,0.838927,0.689051,0.862446,0.262456,0.729307,0.500277,0.846739,0.633219,0.876748,0.027396,0.793203,0.152677,0.025155,0.022100,0.660123,0.395826,0.498708,0.119121,0.535479,0.433858,0.867709,0.315665,0.471188,0.129097,0.476533,0.754166,0.394357,0.812951,0.278382,0.180312,0.629991,0.780054,0.945846,0.334685,0.641556,0.768719,0.262010,0.764255,0.883615,0.082081,0.455277,0.015124,0.827273,0.594189,0.823130
0.481723,0.074086,0.441935,0.418137,0.295325,0.990937,0.403769,0.974944,0.789258,0.429395,0.475018,0.504218,0.486386,0.883164,0.691889,0.215552,0.189750,0.751682,0.523519,0.424282,0.689653,0.038978,0.678624,0.177325,0.235169,0.265446,0.252960,0.545445,0.178357,0.333360,0.114496,0.213806,0.538319,0.410725,0.750727,0.456656,0.338429,0.448715,0.788748,0.805149,0.415426,0.080682,0.754297,0.738070,0.037993,0.180581,0.284600,0.474333,0.467991,0.988422,0.973436,0.666540,0.505496,0.284083,0.949249,0.086076,0.796765,0.318206,0.119268,0.016325,0.401707,0.603604,0.788791,0.267072,0.668866,0.640184,0.059858,0.615198,0.151711,0.760658,0.606920,0.533257,0.625760,0.286191,0.485612,0.518369,0.592795,0.916544,0.339601,0.358176,0.050140,0.487980,0.165314,0.815596,0.247131,0.535977,0.049261,0.552680,0.217320,0.686141,0.732220,0.476972,0.736306,0.891052,0.387083,0.035850,0.106006,0.195899,0.003132,0.206245
0.605262,0.985990,0.131628,0.050368,0.092247,0.528722,0.289578,0.147415,0.895562,0.772743,0.346380,0.578092,0.757577,0.419368,0.457944,0.508980,0.615961,0.629554,0.682067,0.145148,0.531136,0.264958,0.272345,0.153586,0.778666,0.753446,0.657962,0.567723,0.385085,0.025897,0.381896,0.582280,0.561571,0.992558,0.160390,0.519378,0.245304,0.863491,0.567281,0.732575,0.194360,0.177407,0.552953,0.194062,0.158352,0.243168,0.707951,0.871315,0.922867,0.545618,0.015907,0.268782,0.367810,0.750101,0.826937,0.667021,0.488161,0.210633,0.697571,0.204902,0.748361,0.027161,0.905970,0.428315,0.085195,0.801781,0.568338,0.738311,0.555676,0.575049,0.244795,0.543401,0.433623,0.144319,0.617310,0.521615,0.914003,0.071857,0.998011,0.134167,0.007619,0.040298,0.485501,0.910088,0.064175,0.447278,0.723724,0.285170,0.678063,0.574263,0.527393,0.190584,0.993532,0.212635,0.689575,0.886137,0.074203,0.522508,0.366394,0.194383
0.200592,0.784287,0.105004,0.694574,0.475484,0.748702,0.742141,0.385143,0.823306,0.357133,0.408960,0.438032,0.466869,0.542291,0.475581,0.294795,0.687620,0.788470,0.830433,0.484341,0.807390,0.637621,0.393848,0.137057,0.702658,0.284623,0.061425,0.892261,0.940910,0.295005,0.792699,0.546317,0.586152,0.644310,0.345872,0.772735,0.617089,0.295382,0.681562,0.876806,0.092969,0.190259,0.809054,0.562570,0.839588,0.293765,0.825191,0.102224,0.089398,0.245519,0.520153,0.615854,0.108296,0.641882,0.943425,0.381530,0.597135,0.424288,0.526253,0.813560,0.446571,0.505829,0.358051,0.182712,0.978419,0.237416,0.745755,0.791369,0.016284,0.117076,0.232005,0.647755,0.336582,0.213400,0.029454,0.004987,0.772270,0.613753,0.124373,0.962284,0.675762,0.079970,0.342735,0.476621,0.828830,0.239717,0.219235,0.201998,0.928468,0.167197,0.947923,0.448419,0.285014,0.720892,0.655875,0.259959,0.116368,0.946096,0.485185,0.196824
0.658434,0.816298,0.328425,0.275046,0.655991,0.388665,0.873875,0.690013,0.668263,0.625690,0.090084,0.619467,0.160040,0.410794,0.521843,0.003553,0.538635,0.464739,0.829604,0.946668,0.261415,0.571484,0.195555,0.521676,0.222385,0.304489,0.842225,0.616028,0.275427,0.941670,0.190368,0.794988,0.049867,0.714762,0.103181,0.407594,0.413404,0.241916,0.534902,0.028432,0.032495,0.798401,0.741813,0.314654,0.734257,0.780184,0.541511,0.901237,0.725898,0.358554,0.145627,0.049830,0.300449,0.900062,0.757938,0.933996,0.576407,0.829712,0.763594,0.314302,0.410849,0.069814,0.262349,0.061109,0.023686,0.645813,0.623717,0.310680,0.123161,0.960504,0.956194,0.144008,0.581976,0.938248,0.427129,0.013179,0.160340,0.488903,0.970559,0.079957,0.842206,0.003187,0.540000,0.202916,0.965445,0.026048,0.869455,0.555977,0.364929,0.244811,0.503183,0.192688,0.034806,0.933519,0.128699,0.763739,0.864439,0.803607,0.324665,0.355624
0.046577,0.198096,0.522712,0.855462,0.244593,0.759245,0.718663,0.587186,0.360811,0.995971,0.180560,0.318115,0.304983,0.823937,0.675549,0.858667,0.706975,0.699047,0.624429,0.171260,0.076970,0.503001,0.781206,0.168645,0.588269,0.822717,0.215759,0.733567,0.558731,0.422447,0.760700,0.569745,0.562662,0.441445,0.984343,0.755459,0.235106,0.565800,0.898320,0.136403,0.646431,0.889266,0.802422,0.883086,0.640278,0.921902,0.190342,0.750427,0.797336,0.522320,0.973591,0.778346,0.418544,0.978875,0.198160,0.588035,0.501841,0.486657,0.083686,0.786682,0.008058,0.961888,0.764273,0.955823,0.260888,0.411207,0.606707,0.424140,0.917995,0.063381,0.602218,0.205563,0.661359,0.237437,0.340421,0.109436,0.360750,0.156499,0.628128,0.694627,0.889929,0.584096,0.213433,0.436341,0.861084,0.192834,0.120477,0.819475,0.633117,0.164491,0.162827,0.656150,0.889596,0.767287,0.735166,0.826158,0.039655,0.681395,0.144300,0.963468
0.281796,0.030147,0.761967,0.425439,0.329463,0.797463,0.187316,0.834293,0.264972,0.163278,0.986234,0.023115,0.096211,0.920872,0.143220,0.732667,0.439425,0.340982,0.593413,0.304773,0.519512,0.212333,0.065277,0.121532,0.595484,0.881031,0.009041,0.576387,0.204487,0.624610,0.847545,0.074786,0.561670,0.090693,0.574521,0.304680,0.033181,0.267346,0.809405,0.972670,0.717541,0.060235,0.427369,0.143490,0.305462,0.225853,0.367550,0.736608,0.637722,0.393337,0.026398,0.396455,0.280259,0.773558,0.653066,0.972449,0.341588,0.138330,0.102512,0.511185,0.367934,0.756075,0.347693,0.601555,0.501461,0.196729,0.964451,0.541057,0.121905,0.518017,0.460576,0.000150,0.247110,0.373461,0.400198,0.854805,0.263473,0.742993,0.128717,0.693859,0.316506,0.444340,0.000771,0.426622,0.268695,0.472578,0.165381,0.611962,0.044519,0.000411,0.298083,0.809280,0.778533,0.910012,0.273463,0.695228,0.634014,0.025211,0.285852,0.261713
0.531650,0.342158,0.198931,0.828895,0.062535,0.030453,0.354134,0.430982,0.505498,0.885487,0.645623,0.460067,0.924844,0.064962,0.097582,0.749168,0.367527,0.461703,0.792298,0.291570,0.938077,0.604705,0.865632,0.413410,0.702663,0.661468,0.685021,0.678342,0.042296,0.796171,0.814345,0.852839,0.641279,0.097908,0.194765,0.081527,0.035722,0.227551,0.631983,0.066774,0.127685,0.506955,0.127409,0.749322,0.032893,0.994839,0.702600,0.140236,0.227845,0.898706,0.660350,0.383885,0.303893,0.705845,0.771527,0.947526,0.698776,0.577896,0.003494,0.016230,0.379780,0.027929,0.955220,0.936795,0.450495,0.152669,0.821754,0.506205,0.673951,0.742309,0.094684,0.888101,0.208591,0.314507,0.250989,0.283608,0.321637,0.837276,0.142110,0.430814,0.941070,0.684082,0.470176,0.609328,0.590913,0.268741,0.697576,0.991002,0.961637,0.062690,0.090692,0.998288,0.897353,0.834488,0.464485,0.024536,0.256160,0.339508,0.957326,0.567647
0.198300,0.705654,0.953004,0.372338,0.713797,0.009598,0.907442,0.654339,0.526008,0.176183,0.724574,0.394407,0.482181,0.311744,0.689257,0.206706,0.343846,0.427730,0.967616,0.899243,0.895874,0.612119,0.435881,0.945617,0.415825,0.195538,0.875212,0.278202,0.542165,0.195308,0.654473,0.709196,0.924961,0.151369,0.215236,0.478246,0.101355,0.474732,0.576842,0.544068,0.601678,0.399723,0.520776,0.824188,0.761409,0.552711,0.018761,0.038236,0.111360,0.862179,0.271609,0.802971,0.352790,0.703816,0.268649,0.184271,0.279886,0.534744,0.455659,0.143073,0.359895,0.499699,0.263459,0.113966,0.632855,0.074375,0.609286,0.701879,0.007547,0.286867,0.818679,0.343102,0.490715,0.068582,0.913386,0.526873,0.824680,0.190988,0.012701,0.943542,0.631694,0.820778,0.346764,0.911911,0.831279,0.929316,0.098453,0.519062,0.724930,0.192250,0.169540,0.037795,0.211399,0.253349,0.021459,0.159272,0.816442,0.344682,0.658952,0.848892
0.354270,0.721941,0.472177,0.709760,0.356781,0.911474,0.756179,0.837953,0.822526,0.281715,0.430068,0.152737,0.043386,0.240055,0.627087,0.564109,0.496386,0.714035,0.428218,0.752137,0.870011,0.087465,0.650924,0.638070,0.111538,0.332402,0.949445,0.629790,0.562382,0.389044,0.477333,0.658152,0.122857,0.666986,0.377396,0.031860,0.023046,0.575663,0.231744,0.133542,0.331730,0.547338,0.948763,0.825285,0.304099,0.850324,0.111657,0.172568,0.209424,0.640181,0.016913,0.185259,0.256383,0.003459,0.541085,0.515256,0.760633,0.932841,0.679993,0.476529,0.279977,0.522544,0.643682,0.232444,0.808865,0.178991,0.720891,0.261799,0.748297,0.915660,0.517686,0.035375,0.703781,0.893318,0.825207,0.933574,0.761259,0.460077,0.280246,0.499131,0.316563,0.699274,0.512608,0.693191,0.600695,0.658554,0.349360,0.466973,0.081996,0.317719,0.021621,0.479036,0.923895,0.274452,0.727024,0.752838,0.333063,0.888784,0.238405,0.125042
0.780930,0.146678,0.916729,0.071300,0.858059,0.471931,0.589070,0.732196,0.038954,0.207959,0.455534,0.922036,0.081539,0.524426,0.905616,0.381577,0.918489,0.380005,0.655147,0.577110,0.802817,0.480099,0.233611,0.310035,0.765343,0.527216,0.079520,0.929274,0.423900,0.053308,0.861553,0.234788,0.663386,0.697686,0.678672,0.306242,0.541165,0.264866,0.868167,0.299720,0.095115,0.398730,0.261503,0.818748,0.951796,0.275908,0.500869,0.736678,0.540331,0.808096,0.052855,0.139789,0.740253,0.883572,0.204397,0.775278,0.862284,0.066909,0.202600,0.720150,0.427474,0.221308,0.682243,0.186357,0.749538,0.290544,0.634661,0.953651,0.149738,0.083301,0.032063,0.342660,0.224061,0.015559,0.245830,0.106561,0.010702,0.612730,0.827245,0.675756,0.881877,0.759302,0.202142,0.351206,0.665179,0.202832,0.439115,0.185101,0.110221,0.739988,0.807643,0.849950,0.231544,0.612852,0.713206,0.330712,0.265106,0.131383,0.046138,0.352052
0.196651,0.822071,0.514725,0.500970,0.994904,0.910478,0.841166,0.673323,0.814886,0.905129,0.248906,0.606438,0.637800,0.004975,0.518554,0.742096,0.071472,0.959641,0.209311,0.035674,0.468818,0.989845,0.704944,0.429041,0.659354,0.495582,0.264686,0.951434,0.768673,0.065514,0.238938,0.672279,0.366869,0.965370,0.859738,0.582349,0.573453,0.256749,0.052978,0.541209,0.704463,0.505111,0.262630,0.102344,0.790827,0.808470,0.243354,0.308891,0.185437,0.471797,0.030955,0.590172,0.282568,0.135303,0.304430,0.170771,0.194565,0.257652,0.278472,0.298952,0.517167,0.190467,0.830786,0.494235,0.090949,0.814954,0.350788,0.073613,0.000790,0.060623,0.655354,0.547310,0.930678,0.428407,0.249108,0.456623,0.760499,0.710571,0.682143,0.429080,0.027314,0.444182,0.737613,0.987340,0.358177,0.863542,0.642335,0.764714,0.426883,0.360218,0.134460,0.717265,0.613729,0.513595,0.585264,0.431195,0.801560,0.632453,0.576635,0.161104
0.267671,0.175386,0.666691,0.481567,0.319962,0.326726,0.026986,0.615713,0.650348,0.918556,0.048527,0.665299,0.596284,0.958092,0.707297,0.155934,0.469901,0.908337,0.138966,0.261574,0.846236,0.162616,0.468267,0.652970,0.981372,0.924365,0.725210,0.182420,0.797706,0.776437,0.861085,0.154616,0.824530,0.378187,0.267710,0.759439,0.684413,0.818087,0.350436,0.994984,0.422216,0.242714,0.412857,0.928382,0.081999,0.318721,0.511205,0.968678,0.087482,0.379782,0.307039,0.947705,0.367314,0.472680,0.150174,0.031411,0.247721,0.244309,0.225001,0.640646,0.929785,0.156655,0.238754,0.999007,0.098982,0.869959,0.718821,0.985782,0.142799,0.149836,0.927043,0.109496,0.182282,0.599773,0.417034,0.590996,0.490033,0.021521,0.593538,0.659235,0.487192,0.498537,0.763428,0.840562,0.231273,0.718154,0.334992,0.400368,0.835112,0.275411,0.065562,0.740283,0.499161,0.386844,0.020539,0.611220,0.877428,0.701045,0.177272,0.165919
